date,product_id,units_sold,lead_time,discount_numeric,Promotion_Flag,seasonality,holiday
02-11-2024,P00008,368,1,0.15,1,All-Season,0
11-11-2024,P00008,163,3,0.05,1,All-Season,0
12-11-2024,P00008,165,2,0.1,1,All-Season,0
06-12-2024,P00008,420,1,0.15,1,All-Season,0
09-12-2024,P00008,263,5,0.05,1,All-Season,0
10-12-2024,P00008,275,3,0.15,1,All-Season,0
11-12-2024,P00008,239,1,0.15,1,All-Season,0
12-12-2024,P00008,479,3,0.15,1,All-Season,0
02-01-2025,P00008,456,2,0.1,1,All-Season,0
04-01-2025,P00008,14,3,0.15,1,All-Season,0
05-01-2025,P00008,124,3,0.05,1,All-Season,0
06-01-2025,P00008,471,3,0.1,1,All-Season,0
08-01-2025,P00008,39,5,0,0,All-Season,0
10-01-2025,P00008,409,6,0.15,1,All-Season,0
02-02-2025,P00008,136,1,0,0,All-Season,0
03-02-2025,P00008,395,1,0,0,All-Season,0
05-02-2025,P00008,111,3,0.1,1,All-Season,0
07-02-2025,P00008,281,2,0.05,1,All-Season,0
08-02-2025,P00008,394,5,0.15,1,All-Season,0
07-03-2025,P00008,468,5,0.15,1,All-Season,0
01-04-2025,P00008,220,1,0.05,1,All-Season,0
06-04-2025,P00008,76,6,0.1,1,All-Season,0
01-06-2025,P00008,353,3,0.1,1,All-Season,0
02-06-2025,P00008,321,2,0.15,1,All-Season,0
04-06-2025,P00008,221,4,0.15,1,All-Season,0
08-06-2025,P00008,110,1,0.05,1,All-Season,0
09-06-2025,P00008,209,1,0.15,1,All-Season,0
09-07-2025,P00008,82,2,0.15,1,All-Season,0
01-08-2025,P00008,434,4,0.1,1,All-Season,0
06-08-2025,P00008,143,4,0.05,1,All-Season,0
09-08-2025,P00008,243,5,0,0,All-Season,0
04-09-2025,P00008,166,5,0.1,1,All-Season,0
06-09-2025,P00008,48,2,0.15,1,All-Season,0
07-09-2025,P00008,245,3,0.05,1,All-Season,0
09-09-2025,P00008,360,4,0.15,1,All-Season,0
02-10-2025,P00008,310,2,0.05,1,All-Season,1
04-10-2025,P00008,84,3,0.05,1,All-Season,0
05-10-2025,P00008,134,3,0.05,1,All-Season,0
07-10-2025,P00008,189,6,0.1,1,All-Season,0
08-10-2025,P00008,377,3,0,0,All-Season,0
01-11-2025,P00008,344,2,0.1,1,All-Season,0
03-11-2025,P00008,133,7,0.05,1,All-Season,0
09-11-2025,P00008,86,3,0.05,1,All-Season,0
01-12-2025,P00008,75,2,0.15,1,All-Season,0
04-12-2025,P00008,426,5,0.15,1,All-Season,0
05-12-2025,P00008,215,1,0,0,All-Season,0
06-12-2025,P00008,172,4,0.15,1,All-Season,0
09-12-2025,P00008,233,2,0.15,1,All-Season,0
10-12-2025,P00008,174,4,0.05,1,All-Season,0
,P00008,66,5,0.05,1,All-Season,0
,P00008,455,2,0.05,1,All-Season,0
,P00008,255,5,0.15,1,All-Season,0
,P00008,246,4,0.05,1,All-Season,0
,P00008,100,4,0,0,All-Season,0
,P00008,372,7,0.1,1,All-Season,0
,P00008,207,3,0,0,All-Season,0
,P00008,227,5,0,0,All-Season,0
,P00008,232,3,0,0,All-Season,0
,P00008,494,4,0.05,1,All-Season,0
,P00008,296,5,0.1,1,All-Season,0
,P00008,496,5,0,0,All-Season,0
,P00008,13,6,0.1,1,All-Season,0
,P00008,47,4,0.15,1,All-Season,0
,P00008,213,1,0.15,1,All-Season,0
,P00008,479,3,0,0,All-Season,0
,P00008,328,7,0.15,1,All-Season,0
,P00008,406,4,0.15,1,All-Season,0
,P00008,162,4,0,0,All-Season,0
,P00008,292,2,0.15,1,All-Season,0
,P00008,288,2,0,0,All-Season,0
,P00008,293,4,0.05,1,All-Season,0
,P00008,149,5,0.1,1,All-Season,0
,P00008,396,5,0.1,1,All-Season,0
,P00008,78,2,0.05,1,All-Season,0
,P00008,333,3,0,0,All-Season,0
,P00008,295,3,0.05,1,All-Season,0
,P00008,339,3,0,0,All-Season,0
,P00008,13,1,0,0,All-Season,0
,P00008,311,3,0,0,All-Season,0
,P00008,350,3,0,0,All-Season,0
,P00008,192,2,0.05,1,All-Season,0
,P00008,440,7,0.05,1,All-Season,0
,P00008,487,3,0,0,All-Season,0
,P00008,193,3,0.05,1,All-Season,0
,P00008,140,2,0.05,1,All-Season,0
,P00008,231,6,0,0,All-Season,0
,P00008,467,3,0,0,All-Season,0
,P00008,23,1,0,0,All-Season,0
,P00008,300,1,0,0,All-Season,0
,P00008,239,6,0.05,1,All-Season,0
,P00008,321,4,0.15,1,All-Season,0
,P00008,431,5,0.15,1,All-Season,0
,P00008,251,2,0.05,1,All-Season,0
,P00008,165,5,0.15,1,All-Season,0
,P00008,356,3,0.1,1,All-Season,0
,P00008,335,6,0.15,1,All-Season,0
,P00008,286,4,0.15,1,All-Season,0
,P00008,342,6,0.15,1,All-Season,0
,P00008,204,5,0,0,All-Season,0
,P00008,333,4,0.1,1,All-Season,0
,P00008,411,6,0.15,1,All-Season,0
,P00008,43,4,0,0,All-Season,0
,P00008,289,4,0.05,1,All-Season,0
,P00008,280,3,0,0,All-Season,0
,P00008,486,1,0.1,1,All-Season,0
,P00008,360,4,0,0,All-Season,0
,P00008,345,7,0.15,1,All-Season,0
,P00008,388,5,0,0,All-Season,0
,P00008,101,4,0.15,1,All-Season,0
,P00008,33,3,0.1,1,All-Season,0
,P00008,349,4,0,0,All-Season,0
,P00008,383,4,0.15,1,All-Season,0
,P00008,442,6,0.15,1,All-Season,0
,P00008,27,4,0.15,1,All-Season,0
,P00008,355,3,0.1,1,All-Season,0
,P00008,66,5,0.1,1,All-Season,0
,P00008,176,5,0.05,1,All-Season,0
,P00008,282,2,0,0,All-Season,0
,P00008,97,6,0.1,1,All-Season,0
,P00008,308,2,0.15,1,All-Season,0
,P00008,86,4,0.05,1,All-Season,0
,P00008,202,5,0.15,1,All-Season,0
,P00008,209,3,0.1,1,All-Season,0
,P00008,237,4,0.05,1,All-Season,0
,P00008,119,5,0.05,1,All-Season,0
,P00008,289,6,0.05,1,All-Season,0
,P00008,19,1,0.15,1,All-Season,0
,P00008,297,1,0,0,All-Season,0
,P00008,118,4,0.15,1,All-Season,0
,P00008,161,1,0,0,All-Season,0
,P00008,82,6,0,0,All-Season,0
,P00008,270,5,0.15,1,All-Season,0
,P00008,393,7,0.05,1,All-Season,0
,P00008,17,5,0.1,1,All-Season,0
,P00008,82,1,0.15,1,All-Season,0
,P00008,246,4,0.1,1,All-Season,0
,P00008,296,4,0.15,1,All-Season,0
,P00008,408,3,0,0,All-Season,0
,P00008,299,3,0.1,1,All-Season,0
,P00008,387,6,0.05,1,All-Season,0
,P00008,235,1,0,0,All-Season,0
,P00008,418,6,0.15,1,All-Season,0
,P00008,341,7,0.15,1,All-Season,0
,P00008,392,2,0.1,1,All-Season,0
,P00008,46,3,0.1,1,All-Season,0
,P00008,468,4,0,0,All-Season,0
,P00008,109,2,0.1,1,All-Season,0
,P00008,389,3,0.15,1,All-Season,0
,P00008,418,2,0.05,1,All-Season,0
,P00008,248,3,0.1,1,All-Season,0
,P00008,30,3,0.15,1,All-Season,0
,P00008,484,5,0.1,1,All-Season,0
,P00008,105,4,0.1,1,All-Season,0
,P00008,253,1,0,0,All-Season,0
,P00008,248,3,0,0,All-Season,0
,P00008,229,3,0.05,1,All-Season,0
,P00008,421,5,0,0,All-Season,0
,P00008,113,1,0.1,1,All-Season,0
,P00008,274,3,0.05,1,All-Season,0
,P00008,435,3,0,0,All-Season,0
,P00008,370,6,0.1,1,All-Season,0
,P00008,332,4,0.1,1,All-Season,0
,P00008,447,1,0,0,All-Season,0
,P00008,428,5,0.05,1,All-Season,0
,P00008,500,2,0.15,1,All-Season,0
,P00008,265,1,0.1,1,All-Season,0
,P00008,500,5,0.15,1,All-Season,0
,P00008,447,1,0,0,All-Season,0
,P00008,213,5,0.1,1,All-Season,0
,P00008,99,3,0,0,All-Season,0
,P00008,300,2,0.05,1,All-Season,0
,P00008,318,4,0.05,1,All-Season,0
,P00008,297,3,0.15,1,All-Season,0
,P00008,56,5,0.1,1,All-Season,0
,P00008,262,4,0,0,All-Season,0
,P00008,291,3,0,0,All-Season,0
,P00008,164,2,0,0,All-Season,0
,P00008,177,5,0.05,1,All-Season,0
,P00008,306,2,0.05,1,All-Season,0
,P00008,475,5,0.05,1,All-Season,0
,P00008,476,4,0.1,1,All-Season,0
,P00008,334,3,0.15,1,All-Season,0
,P00008,153,3,0.1,1,All-Season,0
,P00008,14,6,0.15,1,All-Season,0
,P00008,286,4,0.1,1,All-Season,0
,P00008,217,4,0.1,1,All-Season,0
,P00008,166,5,0.05,1,All-Season,0
,P00008,259,5,0.15,1,All-Season,0
,P00008,51,3,0,0,All-Season,0
,P00008,401,4,0.05,1,All-Season,0
,P00008,67,2,0.05,1,All-Season,0
,P00008,372,5,0.1,1,All-Season,0
,P00008,307,4,0,0,All-Season,0
,P00008,192,6,0.05,1,All-Season,0
,P00008,81,4,0.1,1,All-Season,0
,P00008,425,6,0.15,1,All-Season,0
,P00008,453,1,0.15,1,All-Season,0
,P00008,124,3,0.05,1,All-Season,0
,P00008,117,2,0.1,1,All-Season,0
,P00008,386,1,0,0,All-Season,0
,P00008,216,7,0.05,1,All-Season,0
,P00008,455,5,0.1,1,All-Season,0
,P00008,99,5,0.1,1,All-Season,0
,P00008,309,2,0.1,1,All-Season,0
,P00008,496,5,0.05,1,All-Season,0
,P00008,295,1,0.15,1,All-Season,0
,P00008,34,4,0,0,All-Season,0
,P00008,426,3,0,0,All-Season,0
,P00008,431,1,0,0,All-Season,0
,P00008,480,6,0.1,1,All-Season,0
,P00008,147,6,0.15,1,All-Season,0
,P00008,203,5,0.1,1,All-Season,0
,P00008,454,3,0,0,All-Season,0
,P00008,208,3,0.1,1,All-Season,0
02-01-2024,P00009,207,1,0.1,1,All-Season,0
08-01-2024,P00009,246,1,0.15,1,All-Season,0
11-01-2024,P00009,364,1,0,0,All-Season,0
12-01-2024,P00009,234,5,0.15,1,All-Season,0
01-02-2024,P00009,460,6,0.1,1,All-Season,0
04-02-2024,P00009,98,1,0.1,1,All-Season,0
05-02-2024,P00009,207,2,0.05,1,All-Season,0
06-02-2024,P00009,379,2,0,0,All-Season,0
07-02-2024,P00009,451,3,0.1,1,All-Season,0
09-02-2024,P00009,259,1,0.05,1,All-Season,0
10-02-2024,P00009,85,5,0,0,All-Season,0
01-03-2024,P00009,433,4,0.1,1,All-Season,0
02-03-2024,P00009,363,4,0.15,1,All-Season,0
05-03-2024,P00009,353,4,0.15,1,All-Season,0
07-03-2024,P00009,459,1,0.05,1,All-Season,0
12-03-2024,P00009,127,4,0.05,1,All-Season,0
02-04-2024,P00009,50,1,0,0,All-Season,0
05-04-2024,P00009,487,2,0.05,1,All-Season,0
08-04-2024,P00009,377,1,0,0,All-Season,0
10-04-2024,P00009,484,3,0,0,All-Season,0
12-04-2024,P00009,125,1,0.1,1,All-Season,0
01-05-2024,P00009,289,4,0.1,1,All-Season,0
03-05-2024,P00009,403,3,0.05,1,All-Season,0
05-05-2024,P00009,55,6,0.1,1,All-Season,0
06-05-2024,P00009,261,5,0.05,1,All-Season,0
08-05-2024,P00009,222,3,0.1,1,All-Season,0
11-05-2024,P00009,108,1,0.1,1,All-Season,0
10-06-2024,P00009,328,7,0,0,All-Season,0
11-06-2024,P00009,224,4,0.05,1,All-Season,0
12-06-2024,P00009,439,4,0.05,1,All-Season,0
04-07-2024,P00009,360,5,0.1,1,All-Season,0
10-07-2024,P00009,150,7,0.1,1,All-Season,0
11-07-2024,P00009,305,2,0.15,1,All-Season,0
12-07-2024,P00009,337,5,0.05,1,All-Season,0
03-08-2024,P00009,469,5,0.05,1,All-Season,0
05-08-2024,P00009,229,1,0,0,All-Season,0
07-08-2024,P00009,429,4,0.05,1,All-Season,0
08-08-2024,P00009,167,1,0.05,1,All-Season,0
09-08-2024,P00009,63,7,0,0,All-Season,0
12-08-2024,P00009,141,4,0.05,1,All-Season,0
01-09-2024,P00009,348,2,0.05,1,All-Season,0
05-09-2024,P00009,478,5,0.05,1,All-Season,0
08-09-2024,P00009,313,4,0,0,All-Season,0
09-09-2024,P00009,323,4,0.05,1,All-Season,0
10-09-2024,P00009,191,1,0.15,1,All-Season,0
12-09-2024,P00009,473,3,0.05,1,All-Season,0
02-10-2024,P00009,490,3,0.15,1,All-Season,1
04-10-2024,P00009,345,3,0.1,1,All-Season,0
05-10-2024,P00009,481,4,0,0,All-Season,0
08-10-2024,P00009,20,3,0.15,1,All-Season,0
12-10-2024,P00009,485,3,0.15,1,All-Season,1
02-11-2024,P00009,264,4,0.05,1,All-Season,0
04-11-2024,P00009,78,6,0.15,1,All-Season,0
06-11-2024,P00009,106,2,0.05,1,All-Season,0
08-11-2024,P00009,290,4,0.05,1,All-Season,0
09-11-2024,P00009,259,4,0.05,1,All-Season,0
12-11-2024,P00009,477,3,0,0,All-Season,0
03-12-2024,P00009,445,5,0,0,All-Season,0
05-12-2024,P00009,316,3,0.15,1,All-Season,0
07-12-2024,P00009,179,3,0.15,1,All-Season,0
11-12-2024,P00009,115,1,0.1,1,All-Season,0
12-12-2024,P00009,446,5,0.05,1,All-Season,0
01-01-2025,P00009,441,1,0.15,1,All-Season,0
03-01-2025,P00009,496,3,0,0,All-Season,0
07-02-2025,P00009,268,5,0.05,1,All-Season,0
08-02-2025,P00009,395,6,0.1,1,All-Season,0
09-02-2025,P00009,88,5,0.15,1,All-Season,0
10-02-2025,P00009,321,4,0.1,1,All-Season,0
01-03-2025,P00009,348,3,0.05,1,All-Season,0
06-03-2025,P00009,72,4,0.1,1,All-Season,0
01-06-2025,P00009,398,3,0,0,All-Season,0
02-06-2025,P00009,335,6,0.1,1,All-Season,0
05-06-2025,P00009,196,6,0.1,1,All-Season,0
06-06-2025,P00009,263,7,0.15,1,All-Season,0
07-07-2025,P00009,297,2,0.1,1,All-Season,0
01-08-2025,P00009,266,1,0,0,All-Season,0
04-08-2025,P00009,496,3,0.1,1,All-Season,0
05-08-2025,P00009,238,3,0.1,1,All-Season,0
06-08-2025,P00009,37,4,0.15,1,All-Season,0
07-08-2025,P00009,265,4,0.05,1,All-Season,0
08-08-2025,P00009,399,2,0.15,1,All-Season,0
09-08-2025,P00009,441,4,0.05,1,All-Season,0
03-09-2025,P00009,477,6,0.05,1,All-Season,0
04-09-2025,P00009,491,4,0.05,1,All-Season,0
05-09-2025,P00009,265,3,0.1,1,All-Season,1
01-10-2025,P00009,235,5,0.1,1,All-Season,0
05-10-2025,P00009,342,1,0.05,1,All-Season,0
07-10-2025,P00009,51,4,0,0,All-Season,0
08-10-2025,P00009,33,4,0.15,1,All-Season,0
09-10-2025,P00009,241,2,0.15,1,All-Season,0
10-10-2025,P00009,164,1,0.15,1,All-Season,0
02-11-2025,P00009,405,2,0.1,1,All-Season,0
05-11-2025,P00009,398,2,0.05,1,All-Season,1
08-11-2025,P00009,240,1,0,0,All-Season,0
03-12-2025,P00009,150,4,0.1,1,All-Season,0
05-12-2025,P00009,13,5,0.05,1,All-Season,0
08-12-2025,P00009,187,4,0.1,1,All-Season,0
,P00009,11,3,0,0,All-Season,0
,P00009,431,3,0.1,1,All-Season,0
,P00009,414,4,0,0,All-Season,0
,P00009,271,4,0.05,1,All-Season,0
,P00009,40,3,0.1,1,All-Season,0
,P00009,28,4,0,0,All-Season,0
,P00009,440,1,0,0,All-Season,0
,P00009,473,6,0.1,1,All-Season,0
,P00009,177,7,0.05,1,All-Season,0
,P00009,446,3,0.15,1,All-Season,0
,P00009,477,4,0,0,All-Season,0
,P00009,43,6,0.05,1,All-Season,0
,P00009,306,7,0.15,1,All-Season,0
,P00009,257,6,0,0,All-Season,0
,P00009,142,2,0.05,1,All-Season,0
,P00009,120,5,0.1,1,All-Season,0
,P00009,302,6,0,0,All-Season,0
,P00009,29,1,0.05,1,All-Season,0
,P00009,359,6,0.1,1,All-Season,0
,P00009,94,4,0.05,1,All-Season,0
,P00009,67,5,0.1,1,All-Season,0
,P00009,163,1,0,0,All-Season,0
,P00009,427,2,0,0,All-Season,0
,P00009,24,2,0.15,1,All-Season,0
,P00009,265,1,0.05,1,All-Season,0
,P00009,376,2,0,0,All-Season,0
,P00009,244,3,0,0,All-Season,0
,P00009,178,2,0,0,All-Season,0
,P00009,22,1,0,0,All-Season,0
,P00009,457,6,0.05,1,All-Season,0
,P00009,237,1,0,0,All-Season,0
,P00009,16,2,0.15,1,All-Season,0
,P00009,317,3,0,0,All-Season,0
,P00009,94,4,0.15,1,All-Season,0
,P00009,203,5,0.05,1,All-Season,0
,P00009,105,3,0.1,1,All-Season,0
,P00009,346,3,0,0,All-Season,0
,P00009,438,7,0,0,All-Season,0
,P00009,165,5,0.05,1,All-Season,0
,P00009,136,1,0.1,1,All-Season,0
,P00009,466,3,0.1,1,All-Season,0
,P00009,412,3,0.05,1,All-Season,0
,P00009,418,3,0.1,1,All-Season,0
,P00009,217,3,0.1,1,All-Season,0
,P00009,250,7,0.1,1,All-Season,0
,P00009,334,1,0.15,1,All-Season,0
,P00009,499,4,0,0,All-Season,0
,P00009,361,1,0.1,1,All-Season,0
,P00009,184,1,0.15,1,All-Season,0
,P00009,71,1,0.1,1,All-Season,0
,P00009,70,4,0.15,1,All-Season,0
,P00009,356,4,0,0,All-Season,0
,P00009,372,6,0.15,1,All-Season,0
,P00009,350,3,0,0,All-Season,0
,P00009,199,3,0,0,All-Season,0
,P00009,349,3,0.05,1,All-Season,0
,P00009,210,5,0.05,1,All-Season,0
,P00009,93,5,0.15,1,All-Season,0
,P00009,335,3,0.15,1,All-Season,0
,P00009,357,4,0.05,1,All-Season,0
,P00009,333,4,0.1,1,All-Season,0
,P00009,304,4,0.15,1,All-Season,0
,P00009,468,6,0,0,All-Season,0
,P00009,316,4,0.05,1,All-Season,0
,P00009,483,4,0.05,1,All-Season,0
,P00009,168,3,0,0,All-Season,0
,P00009,499,2,0.15,1,All-Season,0
,P00009,126,1,0,0,All-Season,0
,P00009,272,5,0.15,1,All-Season,0
,P00009,317,2,0.05,1,All-Season,0
,P00009,277,6,0,0,All-Season,0
,P00009,116,4,0,0,All-Season,0
,P00009,315,5,0.05,1,All-Season,0
,P00009,296,3,0.05,1,All-Season,0
,P00009,106,6,0,0,All-Season,0
,P00009,469,2,0.05,1,All-Season,0
,P00009,487,7,0.1,1,All-Season,0
,P00009,481,1,0,0,All-Season,0
,P00009,365,6,0.15,1,All-Season,0
,P00009,360,1,0.05,1,All-Season,0
,P00009,315,4,0.05,1,All-Season,0
,P00009,96,3,0.1,1,All-Season,0
,P00009,388,4,0.1,1,All-Season,0
,P00009,195,3,0.15,1,All-Season,0
,P00009,296,3,0.05,1,All-Season,0
,P00009,183,3,0,0,All-Season,0
,P00009,222,4,0,0,All-Season,0
,P00009,316,2,0.1,1,All-Season,0
,P00009,219,1,0.15,1,All-Season,0
,P00009,489,4,0,0,All-Season,0
,P00009,232,3,0.05,1,All-Season,0
,P00009,245,4,0,0,All-Season,0
,P00009,436,7,0.1,1,All-Season,0
,P00009,261,1,0,0,All-Season,0
,P00009,310,3,0.05,1,All-Season,0
,P00009,278,2,0.05,1,All-Season,0
,P00009,361,7,0,0,All-Season,0
,P00009,463,3,0.15,1,All-Season,0
,P00009,226,3,0,0,All-Season,0
,P00009,368,5,0,0,All-Season,0
,P00009,42,5,0,0,All-Season,0
,P00009,252,2,0.05,1,All-Season,0
,P00009,109,2,0.1,1,All-Season,0
,P00009,158,3,0,0,All-Season,0
,P00009,301,3,0.15,1,All-Season,0
,P00009,434,3,0.15,1,All-Season,0
,P00009,134,5,0,0,All-Season,0
,P00009,104,3,0,0,All-Season,0
,P00009,280,4,0,0,All-Season,0
,P00009,78,2,0.1,1,All-Season,0
,P00009,141,1,0,0,All-Season,0
,P00009,35,5,0.15,1,All-Season,0
,P00009,410,4,0,0,All-Season,0
,P00009,113,4,0.1,1,All-Season,0
,P00009,302,3,0.05,1,All-Season,0
,P00009,412,3,0.15,1,All-Season,0
,P00009,195,4,0.1,1,All-Season,0
,P00009,39,5,0.15,1,All-Season,0
,P00009,52,6,0.15,1,All-Season,0
,P00009,251,1,0.1,1,All-Season,0
,P00009,302,1,0,0,All-Season,0
,P00009,410,5,0.05,1,All-Season,0
,P00009,376,4,0.05,1,All-Season,0
,P00009,357,2,0.05,1,All-Season,0
,P00009,281,7,0.1,1,All-Season,0
,P00009,216,5,0.05,1,All-Season,0
,P00009,422,5,0.1,1,All-Season,0
,P00009,387,1,0.15,1,All-Season,0
,P00009,338,5,0.05,1,All-Season,0
,P00009,122,1,0.1,1,All-Season,0
,P00009,187,4,0,0,All-Season,0
,P00009,315,1,0,0,All-Season,0
,P00009,341,5,0.1,1,All-Season,0
,P00009,110,4,0.15,1,All-Season,0
,P00009,27,4,0.1,1,All-Season,0
,P00009,219,1,0,0,All-Season,0
,P00009,300,3,0,0,All-Season,0
01-01-2024,P00010,386,5,0.05,1,Winter,0
02-01-2024,P00010,351,1,0.05,1,Winter,0
04-01-2024,P00010,186,3,0.05,1,Winter,0
05-01-2024,P00010,473,3,0.15,1,Winter,0
06-01-2024,P00010,38,1,0.05,1,Winter,0
08-01-2024,P00010,441,3,0.1,1,Winter,0
10-01-2024,P00010,186,4,0,0,Winter,0
12-01-2024,P00010,36,3,0.05,1,Winter,0
04-02-2024,P00010,485,4,0.15,1,Winter,0
09-02-2024,P00010,186,5,0.05,1,Winter,0
12-02-2024,P00010,240,5,0,0,Winter,0
04-03-2024,P00010,295,3,0.15,1,Winter,0
05-03-2024,P00010,326,1,0,0,Winter,0
07-03-2024,P00010,267,1,0.05,1,Winter,0
10-03-2024,P00010,100,3,0,0,Winter,0
12-03-2024,P00010,298,5,0.1,1,Winter,0
04-04-2024,P00010,301,1,0.05,1,Winter,0
05-04-2024,P00010,326,1,0,0,Winter,0
06-04-2024,P00010,214,1,0.05,1,Winter,0
07-04-2024,P00010,359,5,0.1,1,Winter,0
08-04-2024,P00010,230,4,0.05,1,Winter,0
09-04-2024,P00010,199,1,0.1,1,Winter,0
01-05-2024,P00010,310,5,0,0,Winter,0
08-05-2024,P00010,311,6,0.1,1,Winter,0
02-06-2024,P00010,280,4,0.1,1,Winter,0
04-06-2024,P00010,401,1,0.05,1,Winter,0
05-06-2024,P00010,24,1,0.1,1,Winter,0
08-06-2024,P00010,492,4,0,0,Winter,0
10-06-2024,P00010,237,2,0.05,1,Winter,0
12-06-2024,P00010,54,3,0.1,1,Winter,0
05-07-2024,P00010,62,3,0.05,1,Winter,0
06-07-2024,P00010,429,5,0.15,1,Winter,0
10-07-2024,P00010,382,2,0.1,1,Winter,0
11-07-2024,P00010,462,4,0.15,1,Winter,0
01-08-2024,P00010,278,3,0.1,1,Winter,0
04-08-2024,P00010,186,4,0.1,1,Winter,0
05-08-2024,P00010,500,6,0.1,1,Winter,0
06-08-2024,P00010,10,2,0.15,1,Winter,0
08-08-2024,P00010,319,3,0.1,1,Winter,0
09-08-2024,P00010,466,5,0.15,1,Winter,0
01-09-2024,P00010,458,4,0.05,1,Winter,0
03-09-2024,P00010,401,3,0.05,1,Winter,0
05-09-2024,P00010,104,4,0.15,1,Winter,0
07-09-2024,P00010,488,3,0.1,1,Winter,0
09-09-2024,P00010,147,3,0.05,1,Winter,0
12-09-2024,P00010,319,3,0.05,1,Winter,0
07-10-2024,P00010,272,6,0.1,1,Winter,0
08-10-2024,P00010,197,4,0.15,1,Winter,0
11-10-2024,P00010,407,4,0.15,1,Winter,0
12-10-2024,P00010,292,2,0.05,1,Winter,1
04-11-2024,P00010,454,3,0.15,1,Winter,0
06-11-2024,P00010,26,7,0.05,1,Winter,0
08-11-2024,P00010,276,2,0.15,1,Winter,0
09-11-2024,P00010,30,4,0.05,1,Winter,0
12-11-2024,P00010,389,4,0.15,1,Winter,0
02-12-2024,P00010,377,1,0.15,1,Winter,0
04-12-2024,P00010,297,4,0.05,1,Winter,0
05-12-2024,P00010,179,3,0.05,1,Winter,0
07-12-2024,P00010,316,2,0.15,1,Winter,0
10-12-2024,P00010,430,4,0.05,1,Winter,0
01-01-2025,P00010,488,5,0.1,1,Winter,0
02-01-2025,P00010,364,6,0,0,Winter,0
05-01-2025,P00010,371,4,0.1,1,Winter,0
06-01-2025,P00010,409,5,0.1,1,Winter,0
08-01-2025,P00010,220,4,0.1,1,Winter,0
09-01-2025,P00010,317,3,0.15,1,Winter,0
10-01-2025,P00010,284,4,0.15,1,Winter,0
03-02-2025,P00010,197,4,0,0,Winter,0
04-02-2025,P00010,437,5,0,0,Winter,0
07-02-2025,P00010,132,2,0,0,Winter,0
08-02-2025,P00010,320,5,0.05,1,Winter,0
10-02-2025,P00010,212,2,0.05,1,Winter,0
01-03-2025,P00010,195,2,0,0,Winter,0
10-03-2025,P00010,148,4,0,0,Winter,0
06-04-2025,P00010,132,2,0,0,Winter,0
10-04-2025,P00010,198,4,0.15,1,Winter,1
05-05-2025,P00010,344,4,0,0,Winter,0
07-05-2025,P00010,80,6,0,0,Winter,0
10-05-2025,P00010,174,6,0.1,1,Winter,0
01-06-2025,P00010,142,2,0.15,1,Winter,0
02-06-2025,P00010,55,6,0.1,1,Winter,0
06-06-2025,P00010,74,1,0.15,1,Winter,0
07-06-2025,P00010,196,1,0.05,1,Winter,1
02-07-2025,P00010,393,3,0,0,Winter,0
06-07-2025,P00010,191,3,0.05,1,Winter,1
08-07-2025,P00010,372,6,0.05,1,Winter,0
01-08-2025,P00010,282,5,0,0,Winter,0
03-08-2025,P00010,368,7,0.05,1,Winter,0
06-08-2025,P00010,100,4,0.1,1,Winter,0
07-08-2025,P00010,51,2,0.05,1,Winter,0
08-08-2025,P00010,323,1,0,0,Winter,0
01-09-2025,P00010,469,3,0.05,1,Winter,0
03-09-2025,P00010,482,4,0.05,1,Winter,0
04-09-2025,P00010,160,4,0,0,Winter,0
05-09-2025,P00010,436,6,0.05,1,Winter,1
08-09-2025,P00010,50,5,0.15,1,Winter,0
10-09-2025,P00010,196,6,0.1,1,Winter,0
02-10-2025,P00010,361,2,0.15,1,Winter,1
03-10-2025,P00010,105,1,0.15,1,Winter,0
04-10-2025,P00010,234,5,0.15,1,Winter,0
08-10-2025,P00010,315,5,0.05,1,Winter,0
10-10-2025,P00010,486,7,0.05,1,Winter,0
01-11-2025,P00010,95,5,0.15,1,Winter,0
05-11-2025,P00010,315,2,0.1,1,Winter,1
07-11-2025,P00010,29,3,0,0,Winter,0
10-11-2025,P00010,390,2,0.05,1,Winter,0
03-12-2025,P00010,60,2,0,0,Winter,0
04-12-2025,P00010,377,3,0,0,Winter,0
08-12-2025,P00010,130,1,0.05,1,Winter,0
09-12-2025,P00010,147,3,0.15,1,Winter,0
10-12-2025,P00010,272,2,0.05,1,Winter,0
,P00010,312,4,0,0,Winter,0
,P00010,277,3,0,0,Winter,0
,P00010,280,6,0.05,1,Winter,0
,P00010,459,2,0.1,1,Winter,0
,P00010,88,1,0.05,1,Winter,0
,P00010,348,5,0.1,1,Winter,0
,P00010,425,2,0.1,1,Winter,0
,P00010,384,1,0.1,1,Winter,0
,P00010,98,4,0.1,1,Winter,0
,P00010,278,4,0.1,1,Winter,0
,P00010,254,1,0,0,Winter,0
,P00010,37,3,0,0,Winter,0
,P00010,356,1,0,0,Winter,0
,P00010,464,4,0.05,1,Winter,0
,P00010,205,4,0.05,1,Winter,0
,P00010,490,5,0.05,1,Winter,0
,P00010,158,3,0,0,Winter,0
,P00010,12,4,0.05,1,Winter,0
,P00010,32,6,0.15,1,Winter,0
,P00010,58,1,0.05,1,Winter,0
,P00010,368,6,0.05,1,Winter,0
,P00010,374,2,0.05,1,Winter,0
,P00010,24,1,0.15,1,Winter,0
,P00010,438,7,0.15,1,Winter,0
,P00010,80,7,0.15,1,Winter,0
